-0.39407271587882037, 4.570231394105489, -2.670993915249355, 1.4491975245776043, 3.768487886621265, -3.54549681333911, -2.016169631814016, -3.777495503999971, -0.8951462543992212, -4.267183394269749, -4.434662912848743
-3.267053671071543, -0.21159367926608624, 2.072524571624424, -2.728017625073097, -3.410904826810135, -3.261346860077826, 3.3624175364842106, 1.2489441492938564, -0.8552277947889496, 3.373148081956368, 4.7754862419375055
-0.05026111557288481, -4.208378904778922, -2.892526263756658, 4.780201166973421, 3.977171455319399, -2.2755129995297763, -2.4746088366769774, 1.2571806886884078, -3.885635799022527, 0.1648296250088287, 2.599557611712195
-2.8529409939332715, 0.39209107116572384, 4.789299649373373, -3.948357473484901, 1.9439218250356176, -2.29369621899433, -0.44592523029785697, -3.6430458085589494, -4.644411675671592, 3.453066290901194, 0.39415589270426143
-2.1107048402744453, 0.24720240231244636, -0.564149438534725, 0.8972390837801297, 0.37810261154124986, 3.4925498558088948, -4.228278619450294, -2.308136561186616, 1.4873250799969169, 3.348789170146402, -0.6918727397551366
4.479369892267277, 4.65594950897524, -1.4217313712574986, 1.554221386671984, -3.0254522591467694, -4.854807794243948, 1.0278494713443436, 1.15587362836306, -3.442937722424458, 2.755482660924364, 4.091914820870118
0.03518732281536491, 3.2166381791101, 1.7824310809377988, -3.9902546979285667, 0.5333234733330982, 3.0810107951721784, 1.8634900082862327, -1.9579794996694437, 2.107477533225944, -3.9786916197040427, 1.4939440839984384
-0.5056113980062552, 3.8170807201476404, -0.7405989487705815, 2.277539884439414, 4.622458811877518, -1.033141737364579, -2.262630178282753, -1.2490614838753606, -1.5681245661694174, 3.7126611252686432, 1.4407810808390238
3.18596438040356, -0.09187200790462827, 0.04894166547302911, -4.937122440954584, -3.9129863897647272, 2.2252280568362535, -3.636060035824572, 3.5792757785261, -4.642261537375964, -3.2123853531300393, 1.7530150294809987
-4.769324562236276, -2.7260949865227815, -0.10825157337423333, 0.06651125456665653, 3.5945032545462112, 3.1806300539969294, 0.23977764893888784, -1.1392314672555186, -0.7873784162643477, -1.9708078652786472, 1.591771205559237
