-4.4182635684615725, -1.0555220939428966, -4.890429994738449
1.3377707105242937, 3.2549208481643426, -1.8707488258186569
-2.1313409634315295, -0.4780280282294444, 3.6997370165212917
-0.5533199475873448, 0.1651999023557476, 3.7249132101926046
3.9980355848888482, -3.142386936373648, -1.694348266000418
1.1657169356609771, 0.100124653764243, -3.4874162672657816
-2.303078770766323, 2.472390061384206, 2.6743277675703045
-0.42210116214843396, -1.3566246140839715, 1.0967640148597237
1.1542872686161776, -3.6845312588983123, -0.8043480559474744
1.9138536879513186, 2.5658640305143496, 4.385978657643738
-0.1458591154201736, 1.4720809973368234, 0.5203329799306036
